citation_id,run_id,cited_brand_id,cited_brand_raw,url,domain_reported,source_type_reported
C000352,M1-P020-AN-R1,B003,,https://independent-sleep.example/reviews/arcticloom,independent-sleep.example,editorial
C001177,M2-P006-CH-R1,B002,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned
C000592,M1-P035-SE-R2,B004,,https://independent-sleep.example/reviews/restnest,independent-sleep.example,editorial
C001732,M2-P035-AN-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C000648,M1-P038-AN-R1,B004,,https://independent-sleep.example/reviews/restnest,independent-sleep.example,editorial
C000607,M1-P036-SE-R2,B002,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned
C000344,M1-P020-SE-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000944,M1-P056-CH-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000915,M1-P054-SE-R2,B005,,https://independent-sleep.example/reviews/eucalune,independent-sleep.example,editorial
C000437,M1-P025-AN-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001302,M2-P012-AN-R2,B004,,https://restnest.example/products/value-cooling-set,restnest.example,owned
C000773,M1-P046-SE-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001675,M2-P032-SE-R1,B004,,https://independent-sleep.example/reviews/restnest,independent-sleep.example,editorial
C002234,M2-P064-AN-R2,B003,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned
C000904,M1-P053-AN-R2,B001,,https://independent-sleep.example/reviews/astervale,independent-sleep.example,editorial
C000938,M1-P055-AN-R1,B002,,https://independent-sleep.example/reviews/serein-sleep,independent-sleep.example,editorial
C001191,M2-P006-AN-R1,B004,,https://independent-sleep.example/reviews/restnest,independent-sleep.example,editorial
C001514,M2-P023-AN-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001898,M2-P046-SE-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001848,M2-P043-CH-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C002055,M2-P055-SE-R1,B002,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned
C001896,M2-P046-SE-R1,B003,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned
C001585,M2-P027-CH-R2,B005,,https://eucalune.example/products/eucalyptus-sheets,eucalune.example,owned
C000465,M1-P027-AN-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C002175,M2-P061-AN-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C000147,M1-P009-SE-R2,B004,,https://independent-sleep.example/reviews/restnest,independent-sleep.example,editorial
C001437,M2-P020-SE-R2,B002,,https://independent-sleep.example/reviews/serein-sleep,independent-sleep.example,editorial
C001899,M2-P046-SE-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C001477,M2-P022-CH-R1,B003,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned
C000641,M1-P038-SE-R1,B003,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned
C000919,M1-P054-AN-R1,B001,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned
C002068,M2-P056-SE-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C000330,M1-P019-SE-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001906,M2-P047-CH-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C000164,M1-P010-SE-R1,B001,,https://independent-sleep.example/reviews/astervale,independent-sleep.example,editorial
C000989,M1-P059-SE-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C000859,M1-P051-CH-R2,B003,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned
C001266,M2-P011-CH-R1,B004,,https://independent-sleep.example/reviews/restnest,independent-sleep.example,editorial
C002122,M2-P059-SE-R1,B002,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned
C002195,M2-P062-AN-R1,B001,,https://independent-sleep.example/reviews/astervale,independent-sleep.example,editorial
C000288,M1-P017-SE-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001780,M2-P038-AN-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C002249,M2-P025-SE-R1,B004,,HTTPS://www.RESTNEST.EXAMPLE/products/value-cooling-set/?utm_source=audit&utm_campaign=m2#section,www.RESTNEST.EXAMPLE,owned
C002089,M2-P057-SE-R2,B005,,https://independent-sleep.example/reviews/eucalune,independent-sleep.example,editorial
C001825,M2-P041-AN-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C000888,M1-P052-AN-R2,B004,,https://restnest.example/products/value-cooling-set,restnest.example,owned
C001714,M2-P034-AN-R1,B003,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned
C001692,M2-P033-SE-R2,B002,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned
C000203,M1-P012-AN-R1,B003,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned
C001749,M2-P036-AN-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C000898,M1-P053-SE-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C000047,M1-P003-SE-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C000317,M1-P019-CH-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C001298,M2-P012-AN-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C002239,M2-P023-SE-R2,,,HTTPS://sleep-lab.example/guides/cooling-sheets/?utm_source=audit&utm_campaign=m2#section,sleep-lab.example,editorial
C001475,M2-P022-CH-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C000549,M1-P033-CH-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000610,M1-P036-AN-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C000105,M1-P007-CH-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C001646,M2-P030-SE-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C000667,M1-P039-AN-R2,B003,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned
C001903,M2-P046-AN-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C000602,M1-P036-CH-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C001543,M2-P025-CH-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C000711,M1-P042-SE-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C001309,M2-P013-CH-R2,B002,,https://independent-sleep.example/reviews/serein-sleep,independent-sleep.example,editorial
C001141,M2-P004-CH-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C002129,M2-P059-AN-R2,B001,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned
C001061,M1-P063-SE-R2,B004,,https://independent-sleep.example/reviews/restnest,independent-sleep.example,editorial
C001567,M2-P026-CH-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000027,M1-P002-SE-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001338,M2-P014-AN-R1,B005,,https://eucalune.example/products/eucalyptus-sheets,eucalune.example,owned
C000415,M1-P024-SE-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C001613,M2-P028-AN-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C000235,M1-P014-SE-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C000490,M1-P029-CH-R1,B003,,https://independent-sleep.example/reviews/arcticloom,independent-sleep.example,editorial
C001145,M2-P004-CH-R2,B005,,https://eucalune.example/products/eucalyptus-sheets,eucalune.example,owned
C001645,M2-P030-CH-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001381,M2-P017-SE-R2,B005,,https://eucalune.example/products/eucalyptus-sheets,eucalune.example,owned
C000574,M1-P034-SE-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C002202,M2-P063-CH-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000393,M1-P023-CH-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C000933,M1-P055-SE-R1,B002,,https://independent-sleep.example/reviews/serein-sleep,independent-sleep.example,editorial
C000341,M1-P020-CH-R2,B003,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned
C001684,M2-P033-CH-R2,B005,,https://eucalune.example/products/eucalyptus-sheets,eucalune.example,owned
C000479,M1-P028-SE-R1,B005,,https://eucalune.example/products/eucalyptus-sheets,eucalune.example,owned
C001054,M1-P063-CH-R1,B001,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned
C001785,M2-P039-CH-R1,B003,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned
C001408,M2-P018-AN-R2,B002,,https://independent-sleep.example/reviews/serein-sleep,independent-sleep.example,editorial
C001950,M2-P049-SE-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000075,M1-P005-CH-R1,B004,,https://restnest.example/products/value-cooling-set,restnest.example,owned
C001711,M2-P034-SE-R2,B001,,https://independent-sleep.example/reviews/astervale,independent-sleep.example,editorial
C001815,M2-P040-AN-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C002127,M2-P059-AN-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001419,M2-P019-SE-R2,B001,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned
C000969,M1-P058-CH-R2,B001,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned
C000083,M1-P005-AN-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001121,M2-P003-CH-R2,B003,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned
C002015,M2-P053-CH-R1,B005,,https://eucalune.example/products/eucalyptus-sheets,eucalune.example,owned
C000895,M1-P053-SE-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C001973,M2-P050-AN-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C000308,M1-P018-SE-R2,B005,,https://eucalune.example/products/eucalyptus-sheets,eucalune.example,owned
C002031,M2-P054-CH-R1,B001,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned
C002136,M2-P060-CH-R1,B004,,https://independent-sleep.example/reviews/restnest,independent-sleep.example,editorial
C000168,M1-P010-AN-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C001639,M2-P029-AN-R1,B005,,https://eucalune.example/products/eucalyptus-sheets,eucalune.example,owned
C000861,M1-P051-CH-R2,B004,,https://restnest.example/products/value-cooling-set,restnest.example,owned
C002060,M2-P055-AN-R1,B001,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned
C001152,M2-P004-AN-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C000741,M1-P044-SE-R2,B003,,https://independent-sleep.example/reviews/arcticloom,independent-sleep.example,editorial
C000595,M1-P035-AN-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001556,M2-P025-AN-R1,B003,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned
C000772,M1-P046-SE-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C001608,M2-P028-SE-R1,B005,,https://independent-sleep.example/reviews/eucalune,independent-sleep.example,editorial
C001414,M2-P019-CH-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C001264,M2-P011-CH-R1,B005,,https://eucalune.example/products/eucalyptus-sheets,eucalune.example,owned
C001540,M2-P024-AN-R1,B004,,https://independent-sleep.example/reviews/restnest,independent-sleep.example,editorial
C001525,M2-P024-CH-R1,B003,,https://independent-sleep.example/reviews/arcticloom,independent-sleep.example,editorial
C002188,M2-P062-SE-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001820,M2-P041-SE-R1,B004,,https://restnest.example/products/value-cooling-set,restnest.example,owned
C000134,M1-P009-CH-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000523,M1-P031-CH-R2,B002,,https://independent-sleep.example/reviews/serein-sleep,independent-sleep.example,editorial
C000103,M1-P006-AN-R2,B005,,https://eucalune.example/products/eucalyptus-sheets,eucalune.example,owned
C001366,M2-P016-AN-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000102,M1-P006-AN-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C001334,M2-P014-SE-R2,B004,,https://independent-sleep.example/reviews/restnest,independent-sleep.example,editorial
C000141,M1-P009-SE-R1,B003,,https://independent-sleep.example/reviews/arcticloom,independent-sleep.example,editorial
C001370,M2-P016-AN-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001996,M2-P051-AN-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000906,M1-P054-CH-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C000214,M1-P013-CH-R1,B003,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned
C001078,M1-P064-AN-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000062,M1-P004-SE-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C000453,M1-P026-AN-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001811,M2-P040-SE-R2,B002,,https://independent-sleep.example/reviews/serein-sleep,independent-sleep.example,editorial
C000997,M1-P059-AN-R2,B001,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned
C001694,M2-P033-AN-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C001048,M1-P062-AN-R2,B001,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned
C002218,M2-P064-CH-R2,B001,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned
C000966,M1-P058-CH-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C000378,M1-P022-CH-R1,B002,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned
C001900,M2-P046-SE-R2,B003,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned
C001962,M2-P050-CH-R1,B002,,https://independent-sleep.example/reviews/serein-sleep,independent-sleep.example,editorial
C002008,M2-P052-AN-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C000005,M1-P001-CH-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000916,M1-P054-SE-R2,B004,,https://restnest.example/products/value-cooling-set,restnest.example,owned
C001098,M2-P002-CH-R1,B002,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned
C000769,M1-P046-SE-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C002017,M2-P053-CH-R2,B001,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned
