citation_id,run_id,cited_brand_id,cited_brand_raw,url,domain_reported,source_type_reported,normalized_url,valid_url,url_host,is_owned,is_non_owned,canonical_url
C001931,M2-P048-CH-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial,https://home-review.example/best-cooling-bedding,True,home-review.example,False,True,https://home-review.example/best-cooling-bedding
C001721,M2-P035-CH-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum,https://forum.example/r/hotsleepers/cooling-sheet-experiences,True,forum.example,False,True,https://forum.example/r/hotsleepers/cooling-sheet-experiences
C002167,M2-P061-SE-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum,https://forum.example/r/hotsleepers/cooling-sheet-experiences,True,forum.example,False,True,https://forum.example/r/hotsleepers/cooling-sheet-experiences
C000148,M1-P009-AN-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial,https://home-review.example/best-cooling-bedding,True,home-review.example,False,True,https://home-review.example/best-cooling-bedding
C001155,M2-P004-AN-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C000084,M1-P005-AN-R1,,,https://independent-sleep.example/reviews/serein-sleep,independent-sleep.example,editorial,https://independent-sleep.example/reviews/serein-sleep,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/serein-sleep
C002052,M2-P055-SE-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C000864,M1-P051-SE-R1,,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned,https://astervale.example/products/cooling-sheet-set,True,astervale.example,False,True,https://astervale.example/products/cooling-sheet-set
C000762,M1-P045-AN-R2,,,https://independent-sleep.example/reviews/eucalune,independent-sleep.example,editorial,https://independent-sleep.example/reviews/eucalune,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/eucalune
C000421,M1-P024-AN-R1,,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned,https://arcticloom.example/collections/cooling-tech,True,arcticloom.example,False,True,https://arcticloom.example/collections/cooling-tech
C000216,M1-P013-SE-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial,https://home-review.example/best-cooling-bedding,True,home-review.example,False,True,https://home-review.example/best-cooling-bedding
C000142,M1-P009-SE-R1,,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned,https://sereinsleep.example/products/clean-cooling-sheets,True,sereinsleep.example,False,True,https://sereinsleep.example/products/clean-cooling-sheets
C000839,M1-P050-CH-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum,https://forum.example/r/hotsleepers/cooling-sheet-experiences,True,forum.example,False,True,https://forum.example/r/hotsleepers/cooling-sheet-experiences
C000702,M1-P042-CH-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C001748,M2-P036-AN-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial,https://home-review.example/best-cooling-bedding,True,home-review.example,False,True,https://home-review.example/best-cooling-bedding
C002174,M2-P061-AN-R1,,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned,https://astervale.example/products/cooling-sheet-set,True,astervale.example,False,True,https://astervale.example/products/cooling-sheet-set
C001380,M2-P017-SE-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum,https://forum.example/r/hotsleepers/cooling-sheet-experiences,True,forum.example,False,True,https://forum.example/r/hotsleepers/cooling-sheet-experiences
C000398,M1-P023-SE-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum,https://forum.example/r/hotsleepers/cooling-sheet-experiences,True,forum.example,False,True,https://forum.example/r/hotsleepers/cooling-sheet-experiences
C000818,M1-P048-AN-R1,,,https://eucalune.example/products/eucalyptus-sheets,eucalune.example,owned,https://eucalune.example/products/eucalyptus-sheets,True,eucalune.example,False,True,https://eucalune.example/products/eucalyptus-sheets
C002039,M2-P054-SE-R2,,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned,https://astervale.example/products/cooling-sheet-set,True,astervale.example,False,True,https://astervale.example/products/cooling-sheet-set
C001406,M2-P018-AN-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum,https://forum.example/r/hotsleepers/cooling-sheet-experiences,True,forum.example,False,True,https://forum.example/r/hotsleepers/cooling-sheet-experiences
C000438,M1-P025-AN-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum,https://forum.example/r/hotsleepers/cooling-sheet-experiences,True,forum.example,False,True,https://forum.example/r/hotsleepers/cooling-sheet-experiences
C001730,M2-P035-SE-R2,,,https://independent-sleep.example/reviews/eucalune,independent-sleep.example,editorial,https://independent-sleep.example/reviews/eucalune,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/eucalune
C001129,M2-P003-SE-R2,,,https://independent-sleep.example/reviews/restnest,independent-sleep.example,editorial,https://independent-sleep.example/reviews/restnest,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/restnest
C001706,M2-P034-SE-R1,,,https://independent-sleep.example/reviews/serein-sleep,independent-sleep.example,editorial,https://independent-sleep.example/reviews/serein-sleep,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/serein-sleep
C000419,M1-P024-AN-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C002194,M2-P062-AN-R1,,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned,https://astervale.example/products/cooling-sheet-set,True,astervale.example,False,True,https://astervale.example/products/cooling-sheet-set
C000445,M1-P026-CH-R2,,,https://independent-sleep.example/reviews/serein-sleep,independent-sleep.example,editorial,https://independent-sleep.example/reviews/serein-sleep,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/serein-sleep
C001135,M2-P003-AN-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum,https://forum.example/r/hotsleepers/cooling-sheet-experiences,True,forum.example,False,True,https://forum.example/r/hotsleepers/cooling-sheet-experiences
C001076,M1-P064-AN-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial,https://home-review.example/best-cooling-bedding,True,home-review.example,False,True,https://home-review.example/best-cooling-bedding
C001444,M2-P020-AN-R1,,,https://eucalune.example/products/eucalyptus-sheets,eucalune.example,owned,https://eucalune.example/products/eucalyptus-sheets,True,eucalune.example,False,True,https://eucalune.example/products/eucalyptus-sheets
C000675,M1-P040-CH-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial,https://home-review.example/best-cooling-bedding,True,home-review.example,False,True,https://home-review.example/best-cooling-bedding
C000180,M1-P011-SE-R2,,,https://independent-sleep.example/reviews/astervale,independent-sleep.example,editorial,https://independent-sleep.example/reviews/astervale,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/astervale
C001918,M2-P047-SE-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial,https://home-review.example/best-cooling-bedding,True,home-review.example,False,True,https://home-review.example/best-cooling-bedding
C001774,M2-P038-CH-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C000501,M1-P030-CH-R1,,,https://independent-sleep.example/reviews/serein-sleep,independent-sleep.example,editorial,https://independent-sleep.example/reviews/serein-sleep,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/serein-sleep
C002201,M2-P063-CH-R1,,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned,https://sereinsleep.example/products/clean-cooling-sheets,True,sereinsleep.example,False,True,https://sereinsleep.example/products/clean-cooling-sheets
C001965,M2-P050-SE-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial,https://home-review.example/best-cooling-bedding,True,home-review.example,False,True,https://home-review.example/best-cooling-bedding
C000257,M1-P015-CH-R2,,,https://independent-sleep.example/reviews/eucalune,independent-sleep.example,editorial,https://independent-sleep.example/reviews/eucalune,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/eucalune
C000433,M1-P025-SE-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C000175,M1-P011-CH-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C001333,M2-P014-SE-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum,https://forum.example/r/hotsleepers/cooling-sheet-experiences,True,forum.example,False,True,https://forum.example/r/hotsleepers/cooling-sheet-experiences
C002155,M2-P060-AN-R2,,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned,https://astervale.example/products/cooling-sheet-set,True,astervale.example,False,True,https://astervale.example/products/cooling-sheet-set
C000844,M1-P050-SE-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial,https://home-review.example/best-cooling-bedding,True,home-review.example,False,True,https://home-review.example/best-cooling-bedding
C000352,M1-P020-AN-R1,,,https://independent-sleep.example/reviews/arcticloom,independent-sleep.example,editorial,https://independent-sleep.example/reviews/arcticloom,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/arcticloom
C001177,M2-P006-CH-R1,,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned,https://sereinsleep.example/products/clean-cooling-sheets,True,sereinsleep.example,False,True,https://sereinsleep.example/products/clean-cooling-sheets
C000592,M1-P035-SE-R2,,,https://independent-sleep.example/reviews/restnest,independent-sleep.example,editorial,https://independent-sleep.example/reviews/restnest,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/restnest
C001732,M2-P035-AN-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum,https://forum.example/r/hotsleepers/cooling-sheet-experiences,True,forum.example,False,True,https://forum.example/r/hotsleepers/cooling-sheet-experiences
C000648,M1-P038-AN-R1,,,https://independent-sleep.example/reviews/restnest,independent-sleep.example,editorial,https://independent-sleep.example/reviews/restnest,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/restnest
C000607,M1-P036-SE-R2,,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned,https://sereinsleep.example/products/clean-cooling-sheets,True,sereinsleep.example,False,True,https://sereinsleep.example/products/clean-cooling-sheets
C000344,M1-P020-SE-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C000944,M1-P056-CH-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C000915,M1-P054-SE-R2,,,https://independent-sleep.example/reviews/eucalune,independent-sleep.example,editorial,https://independent-sleep.example/reviews/eucalune,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/eucalune
